x,y,longitude,latitude,flow_2022
7854,6437,42.27083333,1.820833333,185.7604375
7854,6444,42.27083333,1.85,43.91758692
7854,6477,42.27083333,1.9875,57.3429615
7853,6428,42.275,1.783333333,102.455283
7853,6429,42.275,1.7875,102.455283
7853,6444,42.275,1.85,43.91758692
7853,6477,42.275,1.9875,57.33907377
7853,6478,42.275,1.991666667,57.33827893
7853,6479,42.275,1.995833333,57.33827893
7852,6444,42.27916667,1.85,43.91758692
7852,6480,42.27916667,2,57.33827893
7851,6444,42.28333333,1.85,43.91758692
7850,6444,42.2875,1.85,43.91758692
7849,6445,42.29166667,1.854166667,43.91758692
7849,6446,42.29166667,1.858333333,43.91758692
7848,6447,42.29583333,1.8625,43.91758692
